shiptype,Length,Breadth,Draught,SOG,TotalDistance,Duration,Route,Direct
72,400,58,13.51,11.980444,369.261072,1528,ROT_HAM,1
71,337,48,13.88,12.202056,358.96802,1493,ROT_HAM,1
70,120,13,3.76,8.206959,368.810754,2312,ROT_HAM,1
70,196,32,9.86,11.222151,402.353875,11192,ROT_HAM,0
71,366,51,12.86,10.73877,355.720734,1701,ROT_HAM,1
74,300,48,9.66,12.271978,351.359113,1471,ROT_HAM,1
71,400,58,13.43,14.315646,357.663606,1296,ROT_HAM,1
70,366,48,13.38,10.106653,392.28983,1854,ROT_HAM,1
70,90,12,5.504913,9.200217,958.235408,12608,ROT_HAM,0
71,366,52,13.21,12.619128,368.820582,1454,ROT_HAM,1
71,278,40,10.95807,10.693333,326.117539,1668,ROT_HAM,1
70,279,40,11,14.877926,328.492457,1231,ROT_HAM,1
71,398,57,12.8,14.151198,308.946868,1257,ROT_HAM,1
79,164,28,8.2,15.55395,332.682584,1242,ROT_HAM,1
79,164,28,7.838411,15.073593,363.970014,1263,ROT_HAM,1
71,400,59,11.6,13.59195,360.30459,1366,ROT_HAM,1
79,89,12,3.386767,11.206541,341.139334,1594,ROT_HAM,1
79,181,26,6.524477,13.255902,277.238888,3183,ROT_HAM,1
74,300,48,9.4,13.315305,344.844837,1310,ROT_HAM,1
70,368,51,12.494666,11.718492,372.840387,3932,ROT_HAM,1
72,196,30,8.603665,14.513816,357.522351,1249,ROT_HAM,1
70,88,12,3.23,10.192563,349.46505,1754,ROT_HAM,1
71,210,30,8.31,12.310974,380.599983,1537,ROT_HAM,1
70,199,30,10.23,12.271353,383.2435,1566,ROT_HAM,1
71,277,40,11.43,15.034311,379.15288,1304,ROT_HAM,1
72,400,58,13.51,12.34415,364.238313,1555,ROT_HAM,1
70,300,48,12.27,11.039059,361.303162,1640,ROT_HAM,1
71,135,22,7.61,12.185071,366.52975,1567,ROT_HAM,1
74,133,19,7.22,10.393689,347.853875,1725,ROT_HAM,1
74,338,46,13.31,15.831616,341.232263,1118,ROT_HAM,1
71,262,33,11.09,14.221442,341.599803,1223,ROT_HAM,1
71,366,48,13.31,15.136381,330.76323,2062,ROT_HAM,1
70,135,22,7.61,13.742734,376.80016,1376,ROT_HAM,1
79,281,32,11.23,17.226897,346.421033,1059,ROT_HAM,1
70,119,15,6.18,11.102421,658.219706,11329,ROT_HAM,0
71,366,52,13.59,15.212433,349.748972,1204,ROT_HAM,1
70,164,28,7.81,17.449111,362.621456,1087,ROT_HAM,1
79,82,12,4.39,10.327616,389.333521,1956,ROT_HAM,0
71,210,30,8.31,10.443948,373.045368,1821,ROT_HAM,1
71,277,40,11.43,15.189796,337.554725,2056,ROT_HAM,1
79,199,30,10.23,13.272538,354.943117,1383,ROT_HAM,1
74,133,19,7.22,15.535026,342.789968,1176,ROT_HAM,1
71,135,22,7.61,15.23454,361.260462,1226,ROT_HAM,1
71,400,58,13.71,13.872143,369.859389,1397,ROT_HAM,1
70,300,48,12.27,14.079366,353.595269,1286,ROT_HAM,1
74,133,19,7.22,14.894896,354.80551,1238,ROT_HAM,1
71,262,33,11.09,9.55914,357.695342,1959,ROT_HAM,1
70,135,22,7.61,12.816401,366.885121,1483,ROT_HAM,1
79,164,28,7.81,17.139878,359.728866,1109,ROT_HAM,1
79,366,48,12.5,10.918316,377.484832,1769,ROT_HAM,1
79,164,28,7.81,17.391031,355.767903,1080,ROT_HAM,1
74,338,46,13.31,12.120997,351.5691,1469,ROT_HAM,1
74,133,19,7.22,13.958729,368.934469,1364,ROT_HAM,1
79,281,32,11.23,16.171688,347.545393,1132,ROT_HAM,1
71,199,30,10.23,11.239774,369.936189,2540,ROT_HAM,1
71,366,48,13.31,11.37293,354.491471,1597,ROT_HAM,1
71,210,30,8.31,14.663398,360.327057,1261,ROT_HAM,1
71,277,40,11.43,8.345326,361.763502,2213,ROT_HAM,1
79,164,28,7.81,15.451874,373.723611,1244,ROT_HAM,1
74,133,19,7.22,10.493379,367.521265,1812,ROT_HAM,1
79,164,28,7.81,13.538674,373.338347,1413,ROT_HAM,1
70,300,48,12.27,14.516777,352.409233,1263,ROT_HAM,1
74,133,19,7.22,13.408149,363.025919,1406,ROT_HAM,1
70,73,9,3.842177,8.314114,956.239958,17354,ROT_HAM,0
71,262,33,11.09,13.8625,333.115586,1348,ROT_HAM,1
70,286,48,12.58,13.658135,330.191544,1351,ROT_HAM,1
79,164,28,7.81,16.616737,335.664902,1145,ROT_HAM,1
74,133,19,7.22,12.689855,319.62862,1381,ROT_HAM,1
74,338,46,13.300137,9.899282,355.300526,1824,ROT_HAM,1
79,281,32,11,12.724138,319.082841,1404,ROT_HAM,1
71,199,30,10.28622,11.522533,328.781056,1606,ROT_HAM,1
71,210,30,8.31,11.462625,339.199082,1642,ROT_HAM,1
71,366,52,13.59,8.991335,343.317913,2921,ROT_HAM,1
71,400,58,11.2,14.226815,341.023249,1392,ROT_HAM,1
74,133,19,6.835539,15.438971,316.089704,1176,ROT_HAM,1
73,133,19,7.200563,14.737992,362.00964,1268,ROT_HAM,1
71,366,48,10.9,14.330198,348.017492,1258,ROT_HAM,1
71,400,58,11.716964,12.953348,365.176605,2102,ROT_HAM,1
73,133,19,7.297187,13.090171,355.347366,1387,ROT_HAM,1
70,82,11,2.814123,8.136667,357.15628,2289,ROT_HAM,1
71,366,48,11.083475,15.297734,340.241002,1149,ROT_HAM,1
79,281,32,10.6,17.417377,340.474514,1039,ROT_HAM,1
71,366,48,13.5,13.222326,365.679982,2709,ROT_HAM,1
71,210,30,7.922714,13.457089,368.15507,1400,ROT_HAM,1
79,197,30,8.407209,10.419888,354.537189,1826,ROT_HAM,1
70,138,22,6,11.665231,373.61318,2947,ROT_HAM,1
71,278,40,11.37,13.642333,352.884027,1327,ROT_HAM,1
70,366,48,12.5,13.824377,378.76696,1378,ROT_HAM,1
79,292,45,12.28,10.407065,498.694288,17026,ROT_HAM,0
70,88,13,4.82,9.963802,741.908626,14026,ROT_HAM,0
70,366,48,14.06,11.3763,360.820021,1625,ROT_HAM,1
71,400,58,13.43,9.815825,395.084701,2035,ROT_HAM,1
71,368,51,13.46,9.408783,391.021814,2057,ROT_HAM,1
71,269,32,10.33,13.840033,350.880378,1302,ROT_HAM,1
70,176,31,8.01,14.723774,376.965763,1316,ROT_HAM,1
71,336,46,12.86,10.861833,380.684911,3117,ROT_HAM,1
71,299,48,10.52,13.644911,333.327345,2559,ROT_HAM,1
70,182,30,?,7.863731,378.948009,2365,ROT_HAM,1
70,133,19,6.25,14.581286,371.615162,1298,ROT_HAM,1
71,277,40,11.31,11.680172,352.674659,1534,ROT_HAM,1
70,366,48,14.06,9.321481,390.624981,3726,ROT_HAM,1
71,278,40,11.37,13.694635,353.045053,1306,ROT_HAM,1
70,133,19,6.25,14.409121,368.129209,1306,ROT_HAM,1
71,316,46,?,13.650243,364.237625,1330,ROT_HAM,1
70,369,51,13.48,10.709305,383.823872,1849,ROT_HAM,1
1,400,59,11.260301,14.484959,366.602272,1294,ROT_HAM,1
71,210,30,9.843218,13.351893,357.215036,1402,ROT_HAM,1
70,133,19,5.612127,14.756996,361.233843,1276,ROT_HAM,1
71,366,48,14.06,12.557311,350.832642,1453,ROT_HAM,1
71,366,52,13.07,12.020342,330.093891,1517,ROT_HAM,1
71,269,32,10,13.640367,344.925958,1285,ROT_HAM,1
70,89,13,4.320606,10.536433,336.321606,1615,ROT_HAM,1
71,277,40,9.693131,12.080497,360.544497,1843,ROT_HAM,1
70,366,48,9.9,12.801911,325.928026,1457,ROT_HAM,1
70,197,30,9,12.515846,334.730195,1498,ROT_HAM,1
71,277,40,11.31,15.15977,322.264591,1206,ROT_HAM,1
70,210,30,10.17,10.845107,338.194571,1752,ROT_HAM,1
71,299,48,10.52,11.213283,322.806582,1607,ROT_HAM,1
70,133,19,6.25,12.917684,331.529111,1422,ROT_HAM,1
71,336,46,12.86,11.689299,328.198165,1577,ROT_HAM,1
70,200,32,6.950259,11.503431,406.675109,1934,ROT_HAM,0
70,199,30,7.7,11.616154,365.220948,1606,ROT_HAM,1
71,337,48,13.4,12.783348,346.925656,1390,ROT_HAM,1
70,366,48,12.834771,10.704379,356.811066,1691,ROT_HAM,1
70,197,30,8.089474,13.561962,361.113114,1405,ROT_HAM,1
79,199,30,10.100908,10.543619,358.207795,1748,ROT_HAM,1
70,133,19,5.808447,13.229352,362.062861,1442,ROT_HAM,1
71,269,32,9.250126,14.113808,353.482695,1299,ROT_HAM,1
71,269,32,9.250126,14.113808,353.482695,1299,ROT_HAM,1
71,269,32,9.250126,14.113808,353.482695,1299,ROT_HAM,1
70,133,19,5.90988,13.718306,360.820154,1382,ROT_HAM,1
70,197,30,8.61436,10.554961,366.132138,1770,ROT_HAM,1
72,138,22,5.9,12.594317,378.189314,1529,ROT_HAM,1
79,846,42,11.6,12.251839,356.190492,1496,ROT_HAM,1
79,334,42,11.6,14.348576,358.951398,1294,ROT_HAM,1
70,337,48,13.63,14.816726,353.166172,1212,ROT_HAM,1
70,199,32,8.72,10.767078,290.511049,2885,ROT_HAM,1
70,210,30,10.17,12.329742,369.738747,1532,ROT_HAM,1
79,368,51,12.98,12.023813,416.086648,5175,ROT_HAM,1
74,261,32,11.03,16.792879,341.652524,1063,ROT_HAM,1
71,240,32,9.67,15.005355,338.515157,1176,ROT_HAM,1
70,164,28,7.81,17.091334,368.210531,1110,ROT_HAM,1
74,277,40,10.99,10.968122,351.924,1647,ROT_HAM,1
71,316,46,?,13.849018,362.219164,1311,ROT_HAM,1
70,366,48,14.06,15.717491,354.160807,1148,ROT_HAM,1
71,366,52,13.07,11.243127,363.36916,1631,ROT_HAM,1
71,200,30,9.42,13.968357,365.106708,1363,ROT_HAM,1
71,277,40,11.31,13.009224,349.259249,1379,ROT_HAM,1
79,400,59,13.37,10.561214,402.33542,1954,ROT_HAM,1
71,222,32,9.82,12.419248,375.832042,5037,ROT_HAM,1
71,365,52,11.78,6.898809,364.296181,2859,ROT_HAM,1
74,240,32,9.37,12.375306,357.475208,1474,ROT_HAM,1
70,210,30,10.17,11.322259,370.05844,2245,ROT_HAM,1
70,133,20,6.56,12.035731,350.145146,1467,ROT_HAM,1
71,240,32,9.67,15.499801,342.459065,1154,ROT_HAM,1
70,337,48,13.63,15.983681,350.416267,1121,ROT_HAM,1
74,277,40,10.99,14.956322,341.559331,1180,ROT_HAM,1
79,100,10,?,5.435652,290.629272,11121,ROT_HAM,0
74,366,48,14.21,11.577432,376.194883,1722,ROT_HAM,1
70,90,15,5.16,10.787997,350.946342,1616,ROT_HAM,1
70,199,30,8.87,12.73277,365.972871,1465,ROT_HAM,1
71,210,30,10.03,10.282552,366.608444,1987,ROT_HAM,1
71,269,32,10.33,10.141281,362.717955,1815,ROT_HAM,1
71,366,48,13.278788,10.031348,375.613187,5195,ROT_HAM,1
71,222,32,9.82,15.259416,355.903135,1176,ROT_HAM,1
70,197,30,9,15.490289,349.464539,1161,ROT_HAM,1
72,366,52,13.03,12.616625,385.784453,1627,ROT_HAM,1
79,89,14,3.89,9.543192,837.09105,6535,ROT_HAM,0
74,277,40,10.99,12.739293,315.19476,2437,ROT_HAM,1
71,170,27,7.741229,12.008021,365.928646,1554,ROT_HAM,1
70,337,48,13.2,13.835318,355.181467,1302,ROT_HAM,1
74,366,48,13.17247,11.62942,379.468777,1696,ROT_HAM,1
71,222,32,8.527107,13.597321,359.145648,1344,ROT_HAM,1
71,400,59,10.3,13.773736,356.743042,1337,ROT_HAM,1
74,397,56,11.2,14.383977,350.672069,1267,ROT_HAM,1
71,184,26,7.9,11.750843,365.807313,3562,ROT_HAM,1
79,336,42,11.8,12.047037,356.179875,1518,ROT_HAM,1
70,0,0,9.96,16.153823,333.964383,1081,ROT_HAM,1
71,333,48,11.53,17.20209,541.865438,6860,ROT_HAM,0
74,366,48,?,16.227431,357.132041,1166,ROT_HAM,1
79,100,10,1.64,7.808097,273.253239,8376,ROT_HAM,0
70,81,12,?,9.126836,670.748943,10182,ROT_HAM,0
71,269,32,10.33,13.809068,350.313386,1317,ROT_HAM,1
70,164,28,7.81,15.620643,368.856897,1211,ROT_HAM,1
70,199,30,8.87,14.141192,368.456874,1351,ROT_HAM,1
70,88,13,4.8,8.995494,389.903804,8982,ROT_HAM,0
71,240,32,9.37,12.539418,351.216775,1429,ROT_HAM,1
70,164,28,7.81,15.297394,368.29811,1243,ROT_HAM,1
70,193,28,9.23,15.415829,369.578384,1290,ROT_HAM,1
79,89,14,4.94,12.550778,354.021534,1531,ROT_HAM,1
70,289,45,11.3,9.549909,431.293739,9143,ROT_HAM,0
79,334,42,12.07,10.956715,357.743896,5205,ROT_HAM,1
71,294,32,10.3,12.920756,365.721153,2428,ROT_HAM,1
70,229,38,10.26,9.109604,369.063946,3094,ROT_HAM,1
71,210,30,10.03,10.949845,369.701587,1717,ROT_HAM,1
71,260,32,?,12.359208,341.286815,2611,ROT_HAM,1
70,369,51,13.55,13.811431,364.005958,6681,ROT_HAM,1
70,256,32,9.96,14.321248,345.125775,1253,ROT_HAM,1
70,200,32,?,11.140484,373.291419,4050,ROT_HAM,1
70,197,30,9,13.82361,361.59124,1321,ROT_HAM,1
70,300,48,10.37,18.026604,240.960193,3577,ROT_HAM,1
79,88,13,4.53,9.068861,358.085512,2175,ROT_HAM,1
71,366,48,14,13.837019,384.056224,1431,ROT_HAM,1
71,337,48,13.55,11.339275,348.475758,3503,ROT_HAM,1
71,294,32,10.9,12.867328,943.164895,11234,ROT_HAM,0
70,369,51,13.42,10.431682,375.423798,3602,ROT_HAM,1
70,193,28,9.23,15.490515,352.211834,1222,ROT_HAM,1
71,175,27,9.7,12.8206,587.954814,5431,ROT_HAM,0
72,256,32,9.96,15.330402,349.237281,1161,ROT_HAM,1
71,337,48,13.188346,9.887368,332.74211,1766,ROT_HAM,1
70,369,51,13.8,11.364793,353.297914,1612,ROT_HAM,1
70,369,51,13,11.283117,375.478494,2081,ROT_HAM,1
80,70,12,3.65,8.764909,357.886784,3225,ROT_HAM,1
72,261,32,10.95,14.361369,318.458332,1240,ROT_HAM,1
70,337,46,10.72915,16.87581,335.000558,1057,ROT_HAM,1
72,256,32,9.8,16.195359,339.003306,1098,ROT_HAM,1
70,89,12,3.525806,8.914018,362.977767,2078,ROT_HAM,1
71,184,26,6.9,11.165965,356.041463,2679,ROT_HAM,1
71,184,26,7.9,12.736107,358.457681,1906,ROT_HAM,1
71,184,26,8.208489,10.549413,353.056556,3395,ROT_HAM,1
71,278,40,11.4,14.443651,353.697264,4790,ROT_HAM,1
70,368,51,13.5,12.446703,381.857524,1596,ROT_HAM,1
70,366,51,13.57,14.423224,373.002277,1360,ROT_HAM,1
70,286,48,12.58,14.089501,352.966096,1286,ROT_HAM,1
71,261,32,11.03,16.173311,341.061205,1068,ROT_HAM,1
70,199,32,9.67,10.405424,368.604407,10965,ROT_HAM,1
71,366,52,12.557023,12.058824,355.209337,3591,ROT_HAM,1
71,261,32,11.03,14.580759,318.69247,1186,ROT_HAM,1
70,366,48,13,12.356566,359.895042,1484,ROT_HAM,1
71,333,48,10.2,7.869216,362.333063,2323,ROT_HAM,1
71,366,52,11.376027,14.991618,355.908236,1226,ROT_HAM,1
79,151,23,6.4,14.361605,351.335256,2918,ROT_HAM,1
71,323,43,12,13.203446,354.814989,5987,ROT_HAM,1
71,275,32,10.25,12.283454,856.675035,13567,ROT_HAM,0
71,376,48,13.23,14.77907,346.753233,5793,ROT_HAM,1
71,184,26,8.98,13.14851,352.477211,5723,ROT_HAM,1
71,294,32,10.9,10.265386,985.045158,12250,ROT_HAM,0
70,334,43,11.25,14.030386,359.162958,5284,ROT_HAM,1
79,334,42,12.64,14.681362,353.11396,5585,ROT_HAM,1
70,295,32,9.41,12.448622,966.85344,11262,ROT_HAM,0
70,334,43,11.25,14.812816,345.068028,6411,ROT_HAM,1
71,265,32,?,10.969077,984.070427,12836,ROT_HAM,0
71,200,30,9.42,12.872283,370.119098,5680,ROT_HAM,1
71,295,33,10.21,11.176526,946.787194,11875,ROT_HAM,0
79,275,32,10.08,10.208596,869.290349,12670,ROT_HAM,0
71,295,32,9.41,12.979896,954.869362,13904,ROT_HAM,0
84,100,16,6.17,12.120784,408.004231,6404,ROT_HAM,1
71,275,32,11.317939,10.716334,870.931112,11914,ROT_HAM,0
71,264,32,?,12.686136,933.570836,13313,ROT_HAM,0
79,338,44,11.68,14.088601,327.967498,1251,ROT_HAM,1
79,275,32,11.31398,12.862453,943.710594,12589,ROT_HAM,0
79,338,44,10.983165,13.598064,350.536704,3797,ROT_HAM,1
70,291,45,13.145601,9.555739,411.627767,9385,ROT_HAM,1
71,269,32,9.640697,11.806364,340.014863,3071,ROT_HAM,1
79,338,44,11,14.808731,347.2928,3286,ROT_HAM,1
79,338,44,10.661427,16.195371,347.510114,3036,ROT_HAM,1
71,231,31,10.025621,11.946273,347.726923,1539,ROT_HAM,1
71,184,26,8,11.367521,369.737473,2994,ROT_HAM,1
71,231,31,9.8,11.639211,347.883661,1576,ROT_HAM,1
70,399,54,11,12.689117,356.354843,1446,ROT_HAM,1
70,88,12,4.124196,9.538424,515.081211,8863,ROT_HAM,0
70,134,23,6.2,14.737108,342.984085,1214,ROT_HAM,1
71,134,23,6.7,15.615713,352.246812,1200,ROT_HAM,1
71,134,23,6.5,14.817253,361.021034,1280,ROT_HAM,1
70,333,48,10.5,12.794644,358.716619,1423,ROT_HAM,1
74,369,51,14.04,13.065914,378.659525,9271,ROT_HAM,1
70,337,48,13.63,14.832,349.0208,5600,ROT_HAM,1
71,295,33,10.21,12.645726,939.186504,11392,ROT_HAM,0
80,100,16,6.17,10.107606,368.011619,1960,ROT_HAM,1
70,89,12,3.86,7.912353,380.810649,7630,ROT_HAM,0
70,190,32,?,6.106366,449.381165,9931,ROT_HAM,1
74,338,46,13.31,15.831616,340.643137,5519,ROT_HAM,1
71,337,48,13.88,12.340593,365.030202,5736,ROT_HAM,1
70,286,48,12.58,9.779121,715.228128,11361,ROT_HAM,0
70,366,48,14.06,11.3763,360.820021,8796,ROT_HAM,1
70,199,32,9.67,5.986977,552.14128,17398,ROT_HAM,1
79,274,32,10.08,13.342857,929.489674,9455,ROT_HAM,0
70,0,0,?,8.951415,375.202522,3879,ROT_HAM,1
70,338,46,13.03,13.47412,347.687771,6680,ROT_HAM,1
70,119,15,6.18,11.102421,654.956283,14205,ROT_HAM,0
79,338,44,11.68,12.397942,370.878807,6364,ROT_HAM,1
159,168,23,7.9,11.35597,339.68766,5361,ROT_HAM,1
71,243,32,9.95,12.490909,312.421444,3698,ROT_HAM,1
71,133,19,7.696505,11.632012,366.536623,1643,ROT_HAM,1
70,88,12,3.6,11.561357,373.326524,1694,ROT_HAM,1
72,366,48,14.033231,12.281742,361.862402,1535,ROT_HAM,1
70,81,12,?,9.126836,667.92776,10182,ROT_HAM,0
79,57,8,1.47,5.868881,487.922774,14722,ROT_HAM,0
79,334,42,12.07,10.949635,356.324815,8084,ROT_HAM,1
79,265,32,10.28,12.518556,910.819454,12331,ROT_HAM,0
70,200,32,?,11.140484,370.483593,12114,ROT_HAM,1
70,229,32,10.22,11.592035,372.831847,16744,ROT_HAM,1
74,240,32,9.37,12.375306,353.956315,3193,ROT_HAM,1
79,265,32,10.28,12.067579,692.583521,12348,ROT_HAM,0
71,366,52,12.2,11.586964,337.836747,5149,ROT_HAM,1
70,137,26,7.5,11.497248,360.304647,1617,ROT_HAM,1
71,231,31,10.6,13.550341,336.283809,2469,ROT_HAM,1
71,366,52,12.26536,7.872271,382.059848,3936,ROT_HAM,1
70,366,52,11.6,11.807604,375.477576,1899,ROT_HAM,1
71,366,52,12.185852,9.474223,368.426375,1961,ROT_HAM,1
71,134,23,6.5,12.223697,354.280322,1542,ROT_HAM,1
70,83,12,3.693396,9.971771,384.652403,1972,ROT_HAM,1
70,366,48,13.825142,10.18157,538.671666,7099,ROT_HAM,1
71,366,52,11.490567,12.116139,363.959688,2530,ROT_HAM,1
70,90,13,3.1,9.377623,339.203244,2215,ROT_HAM,1
70,138,22,6,11.665231,372.309847,1645,ROT_HAM,1
79,260,32,8.137608,14.255747,356.205045,1286,ROT_HAM,1
71,333,48,11.53,17.20209,538.816156,6860,ROT_HAM,0
70,88,13,4.8,8.995494,385.984484,8982,ROT_HAM,0
70,289,45,11.3,9.549909,426.262139,9143,ROT_HAM,0
71,294,32,10.9,12.867328,938.078118,11234,ROT_HAM,0
80,70,12,3.65,8.764909,357.886784,2266,ROT_HAM,1
70,368,51,11.947601,11.521086,396.480402,1800,ROT_HAM,1
70,222,30,9.4,14.600911,362.117669,1295,ROT_HAM,1
71,277,40,10.5,15.378128,353.889532,1198,ROT_HAM,1
70,277,40,10.6,12.675186,357.946599,1435,ROT_HAM,1
70,210,30,10.1,10.12405,367.547499,1843,ROT_HAM,1
70,222,30,8.6,15.75373,360.658927,1186,ROT_HAM,1
70,83,12,3.5,11.020778,360.396012,1637,ROT_HAM,1
79,260,32,9.9,15.892027,344.240769,1141,ROT_HAM,1
71,121,18,4.5,11.854094,347.061148,1574,ROT_HAM,1
70,140,22,6.9,12.94402,334.196324,2124,ROT_HAM,1
70,210,30,10.209364,8.719555,388.430701,2420,ROT_HAM,1
72,366,48,13.7,10.552068,362.492581,1751,ROT_HAM,1
70,138,22,6.8,13.318671,361.439926,1436,ROT_HAM,1
72,142,20,5.2,14.23025,354.157181,1286,ROT_HAM,1
79,846,42,11.6,12.251839,356.190492,1496,ROT_HAM,1
71,240,32,11.2,12.804735,336.912723,1435,ROT_HAM,1
70,210,30,10.647419,11.976694,348.656638,1552,ROT_HAM,1
71,151,22,7.113807,14.07426,344.879774,1242,ROT_HAM,1
70,186,24,6.1,11.093901,364.746379,1677,ROT_HAM,1
79,334,42,11.6,14.348576,358.15902,1294,ROT_HAM,1
71,400,59,10.494277,15.132329,338.630814,1146,ROT_HAM,1
70,210,30,9.38738,8.566532,365.051115,2190,ROT_HAM,1
71,277,40,12.7,13.996866,330.361903,1288,ROT_HAM,1
70,142,20,5.307102,14.729688,327.178987,1230,ROT_HAM,1
79,336,42,11.8,12.047037,356.179875,1518,ROT_HAM,1
71,294,32,10.9,10.265386,971.63328,12250,ROT_HAM,0
70,88,13,4.82,9.963802,741.195368,14026,ROT_HAM,0
79,277,40,10.44,16.839636,362.317351,1082,ROT_HAM,1
89,114,17,6.35,10.782646,371.552923,1717,ROT_HAM,1
70,323,43,11.2,13.523379,284.273232,3503,ROT_HAM,1
71,178,26,9.814728,13.411301,1777.297795,15041,ROT_HAM,0
79,260,32,9.041494,13.416292,336.250609,1316,ROT_HAM,1
70,323,43,11.594854,13.858218,354.51465,1347,ROT_HAM,1
74,299,48,9.154402,13.405512,364.780877,1414,ROT_HAM,1
71,366,52,10.429209,11.719515,373.084534,1687,ROT_HAM,1
70,129,20,5.5,15.035204,365.997173,1268,ROT_HAM,1
74,299,48,8.5,13.303577,354.47339,1376,ROT_HAM,1
72,138,22,7.2,13.439567,366.677367,1406,ROT_HAM,1
70,90,13,3.282836,4.105286,726.233446,13262,ROT_HAM,0
71,240,32,9.9,12.978344,354.12544,1404,ROT_HAM,1
72,138,22,5.9,12.594317,377.685363,1529,ROT_HAM,1
74,299,48,9.098949,14.280517,352.666545,1294,ROT_HAM,1
70,89,12,3.525806,8.914018,362.977767,2078,ROT_HAM,1
79,200,31,7.8,11.213405,380.466378,1748,ROT_HAM,1
71,399,57,10.8,11.257367,364.393499,1635,ROT_HAM,1
70,88,12,3.2,8.956354,357.355949,2043,ROT_HAM,1
72,325,43,9.554172,14.869565,336.51627,1115,ROT_HAM,1
74,299,48,8.281571,17.234743,351.777563,1072,ROT_HAM,1
79,88,12,3.2,8.559225,372.580847,2435,ROT_HAM,1
71,278,40,11.4,14.443651,353.697264,1268,ROT_HAM,1
71,365,52,10.472824,12.103936,357.167621,2729,ROT_HAM,1
70,134,23,6.2,14.737108,342.614109,1214,ROT_HAM,1
71,134,23,6.7,15.615713,352.246812,1200,ROT_HAM,1
79,294,32,10.151463,12.357236,363.695051,5470,ROT_HAM,1
79,200,31,8.4,12.86227,364.984791,1453,ROT_HAM,1
71,134,23,6.5,14.817253,361.267261,1280,ROT_HAM,1
71,334,41,12,13.378225,362.13414,1378,ROT_HAM,1
71,333,48,10.2,7.869216,362.333063,2323,ROT_HAM,1
71,184,26,7.9,11.750843,363.689311,2525,ROT_HAM,1
71,366,52,11.376027,14.991618,355.908236,1226,ROT_HAM,1
79,151,23,6.4,14.361605,351.335256,1277,ROT_HAM,1
70,0,0,3.7,11.587373,328.485665,1769,ROT_HAM,1
79,332,44,10.5,15.101874,360.832896,1251,ROT_HAM,1
71,323,43,12,13.203446,353.416043,5987,ROT_HAM,1
71,376,48,13.23,14.77907,346.753233,5793,ROT_HAM,1
79,334,42,12.64,14.681362,352.433708,5585,ROT_HAM,1
71,175,27,9.7,12.8206,580.589201,5431,ROT_HAM,0
79,338,44,10.983165,13.598064,348.692512,1320,ROT_HAM,1
70,291,45,13.145601,9.555739,411.627767,9385,ROT_HAM,1
71,269,32,9.640697,11.806364,340.014863,3071,ROT_HAM,1
70,210,30,9.7,10.429481,354.67647,1774,ROT_HAM,1
70,137,26,7.5,11.497248,359.85534,1617,ROT_HAM,1
70,277,40,11.9,15.467222,341.925872,1169,ROT_HAM,1
79,338,44,11,14.808731,347.2928,1217,ROT_HAM,1
71,231,31,10.6,13.550341,336.283809,2469,ROT_HAM,1
71,261,32,9.669183,15.56865,348.86364,1163,ROT_HAM,1
79,338,44,10.661427,16.195371,346.211161,1123,ROT_HAM,1
70,338,45,12.750175,15.451222,351.640975,1172,ROT_HAM,1
79,331,42,10.1,13.159828,344.666383,1384,ROT_HAM,1
71,121,18,4.5,11.854094,347.061148,1574,ROT_HAM,1
79,338,44,12.103186,10.911773,353.761598,1708,ROT_HAM,1
71,231,31,10.025621,11.946273,347.726923,1539,ROT_HAM,1
71,147,23,7.3,14.039877,359.491117,1331,ROT_HAM,1
71,184,26,8,11.367521,369.029791,2319,ROT_HAM,1
73,366,51,10.4,14.477756,358.961636,1266,ROT_HAM,1
70,366,52,11.6,11.807604,375.477576,1899,ROT_HAM,1
71,261,32,10.487855,14.42093,346.211387,1249,ROT_HAM,1
72,325,43,9.099904,10.05182,320.036213,1507,ROT_HAM,1
70,366,48,13.604146,14.35905,346.581073,1272,ROT_HAM,1
71,184,26,7.7,11.601346,359.331311,1582,ROT_HAM,1
79,335,42,10.963854,14.568631,357.048844,1278,ROT_HAM,1
79,151,23,6.6,13.907892,361.79348,1320,ROT_HAM,1
71,231,31,9.8,11.639211,347.883661,1576,ROT_HAM,1
79,280,32,10.155827,13.950472,356.075536,1310,ROT_HAM,1
79,129,18,7.4,11.37536,363.840062,1641,ROT_HAM,1
71,184,26,6.9,11.165965,356.041463,1643,ROT_HAM,1
71,261,32,10.844,15.306233,350.954061,1163,ROT_HAM,1
70,399,54,11,12.689117,349.735773,1446,ROT_HAM,1
71,184,26,7.9,12.736107,355.663995,1468,ROT_HAM,1
79,332,44,10.617806,14.080935,355.637139,1294,ROT_HAM,1
79,335,42,11.3,14.477074,356.683657,1255,ROT_HAM,1
71,184,26,8.2,10.778409,348.343471,1690,ROT_HAM,1
71,184,26,8.2,10.378776,363.059561,1764,ROT_HAM,1
79,332,44,11.470152,11.744214,351.361838,1538,ROT_HAM,1
70,88,12,3.5,10.005249,341.149763,1708,ROT_HAM,1
70,338,45,12.533421,12.504837,345.667241,1393,ROT_HAM,1
71,184,26,6.7,10.008874,363.499759,1856,ROT_HAM,1
79,129,18,7.5,15.343678,320.134995,1172,ROT_HAM,1
70,366,48,13.825142,10.18157,535.860482,7099,ROT_HAM,1
71,295,33,10.21,12.645726,939.186504,11392,ROT_HAM,0
